Job_N,Model_FU.,Empirical_FU.,App.Cry.str.,Lat. a[A],Lat. b[A],Lat. c[A],Vol.[A3],Den.[cm3/g],VASP.E[eV/atom],Form.E[eV/atom],Coh.E[eV/atom],ZPE[kJ/mol],DebyeT.[K],Bulk(B_V)[GPa],Shear(G_V)[GPa],Young(E_V)[GPa],Bulk(B_R)[GPa],Shear(G_R)[GPa],Young(E_R)[GPa],Bulk(B_H)[GPa],Shear(G_H)[GPa],Young(E_H)[GPa],Hv:Super-hard(>5GPa),Hv:Polycrystalline,Hv:Single-crystal,F.Toughness(MPam1/2),Melting_P.[K],Min. TC:[W/mK],Poisson's_R,Pugh's_C.[G/B],D/B:,N-Cauchy_P.[GPa],D/B:,Born's_Stability,A(U):Universal_Anisotropy,A(B):Percent_Bulk_Anisotropy,A(G):Percent_Shear_Anisotropy,A(Z):Zener_Anisotropy,A(1):Shear_Anisotropy,A(2):Shear_Anisotropy,A(3):Shear_Anisotropy,Lame's(Lammda)[GPa],Lame's(Mu)[GPa],V_trans[m/s],V_longi[m/s],V_mean[m/s],C11,C12,C13,C14,C15,C16,C21,C22,C23,C24,C25,C26,C31,C32,C33,C34,C35,C36,C41,C42,C43,C44,C45,C46,C51,C52,C53,C54,C55,C56,C61,C62,C63,C64,C65,C66,S11,S12,S13,S14,S15,S16,S21,S22,S23,S24,S25,S26,S31,S32,S33,S34,S35,S36,S41,S42,S43,S44,S45,S46,S51,S52,S53,S54,S55,S56,S61,S62,S63,S64,S65,S66
5192,Co4Mo4Fe4Mn4Ni4,MoMnFeCoNi,Hexagonal,10.450177,10.450177,5.880037,246.059274,8.755,-160.185751,0.125,-4.976,17.05,364.5,190.66,76.25,201.85,190.3,33.85,95.87,190.48,55.05,148.86,3.831,1.882,8.313,1.556,1521.06,0.9293,0.368,0.289,Ductile,22.1,Brittle,stable,6.2648,0.0009,0.3851,N_def.,0.1412,1.2647,0.1786,151.68,54.41,2508,5490,2826,284.1,96.52,174.96,-2.44,7.82,-32.2,96.52,303.66,187.68,1.39,-1.89,35.05,174.96,187.68,209.84,-0.16,1.01,2.39,-2.44,1.39,-0.16,118.62,0.2,-1.73,7.82,-1.89,1.01,0.2,115.79,-2.54,-32.2,35.05,2.39,-1.73,-2.54,34.03,0.0103454,0.0026631,-0.0110943,0.0002808,-0.0003879,0.0078103,0.0026631,0.0103127,-0.0113599,-0.0001886,-0.0000729,-0.0073173,-0.0110943,-0.0113599,0.0241788,-0.0000689,0.0003433,-0.000475,0.0002808,-0.0001886,-0.0000689,0.0084514,-0.0000166,0.0008926,-0.0003879,-0.0000729,0.0003433,-0.0000166,0.0086655,0.0003287,0.0078103,-0.0073173,-0.000475,0.0008926,0.0003287,0.0444113
5207,Co4Tc4Fe4Mn4Ni4,TcMnFeCoNi,Hexagonal,9.11673,9.11673,7.239962,233.63385,9.305,-159.598243,0.037,-5.204,22.63,483.8,174.65,112.41,277.65,174.4,91.36,233.34,174.53,101.88,255.5,13.18,12.939,15.384,2.009,1522.79,1.2225,0.256,0.584,Brittle,19.89,Brittle,stable,1.1535,0.0007,0.1033,N_def.,0.4486,2.3088,1.0357,106.71,101.71,3340,5830,3711,260.16,130.17,126.04,-1.64,0.05,36.87,130.17,269.69,135.38,1.47,1.3,-34.24,126.04,135.38,258.87,0.03,0.44,1.98,-1.64,1.47,0.03,150.06,0.92,-4.14,0.05,1.3,0.44,0.92,141.42,-0.56,36.87,-34.24,1.98,-4.14,-0.56,138.17,0.0062083,-0.0024006,-0.0017502,0.0000301,0.0000166,-0.0022252,-0.0024006,0.0061951,-0.0020879,-0.0000255,-0.0000408,0.0022046,-0.0017502,-0.0020879,0.0058081,-0.0000034,0.000001,-0.0001337,0.0000301,-0.0000255,-0.0000034,0.0066698,-0.0000423,0.0001856,0.0000166,-0.0000408,0.000001,-0.0000423,0.0070718,0.0000126,-0.0022252,0.0022046,-0.0001337,0.0001856,0.0000126,0.0083849
5336,Co4Fe4Mn4Ni4Ru4,MnFeRuCoNi,Triclinic,5.14137,5.662512,9.942358,235.410897,9.296,-154.405784,0.074,-5.196,22.48,480.6,182.2,110,274.72,181.77,92.38,236.99,181.99,101.19,255.85,12.404,11.989,15.28,2.047,1957.27,1.2178,0.265,0.556,Ductile,-14.24,Ductile,stable,0.956,0.0012,0.0871,N_def.,N_def.,N_def.,N_def.,114.04,101.13,3306,5851,3677,364.31,142.51,62.54,13.59,-0.29,0.18,142.51,281.98,121.6,-34.91,-2.58,-1.92,62.54,121.6,340.23,20.39,-1.65,-0.51,13.59,-34.91,20.39,128.27,-1.94,-0.76,-0.29,-2.58,-1.65,-1.94,64,19.2,0.18,-1.92,-0.51,-0.76,19.2,137.77,0.0035193,-0.0019359,0.0000995,-0.0009167,-0.0000798,-0.0000251,-0.0019359,0.0055214,-0.0017354,0.001987,0.0002125,0.0000543,0.0000995,-0.0017354,0.0036043,-0.0010558,-0.0000034,-0.0000163,-0.0009167,0.001987,-0.0010558,0.0086062,0.0002999,0.0000304,-0.0000798,0.0002125,-0.0000034,0.0002999,0.0163219,-0.0022698,-0.0000251,0.0000543,-0.0000163,0.0000304,-0.0022698,0.0075755
5988,Co4Fe4Mn4Ni4Rh4,MnFeCoRhNi,Triclinic,4.438279,6.73492,9.104513,233.888086,9.409,-146.888264,0.055,-4.984,21.84,467,130.22,108.12,254.06,98.97,87.09,202.01,114.59,97.61,228.03,19.645,21.182,14.739,1.593,1483.28,1.1477,0.168,0.852,Brittle,101.84,Brittle,stable,1.5231,0.1363,0.1077,N_def.,N_def.,N_def.,N_def.,49.4,97.62,3265,5171,3593,171.75,6.78,75.72,-12.16,-13.4,0.02,6.78,248.26,88.82,-21.23,26.25,36.77,75.72,88.82,409.35,33.01,21.79,-23.78,-12.16,-21.23,33.01,108.62,-20.24,25.44,-13.4,26.25,21.79,-20.24,96.37,-6.27,0.02,36.77,-23.78,25.44,-6.27,116.28,0.0067722,0.0005219,-0.0016412,0.0018313,0.0015014,-0.0008216,0.0005219,0.0051348,-0.001465,0.001927,-0.0007455,-0.0023851,-0.0016412,-0.001465,0.0033662,-0.0020256,-0.000915,0.0015457,0.0018313,0.001927,-0.0020256,0.0116601,0.0024119,-0.0034451,0.0015014,-0.0007455,-0.000915,0.0024119,0.0115105,0.0001414,-0.0008216,-0.0023851,0.0015457,-0.0034451,0.0001414,0.0104318
5339,Co4Fe4Mn4Ni4Pd4,MnFeCoNiPd,Triclinic,5.16656,5.808367,8.901022,243.155788,9.146,-138.973544,0.041,-4.552,20.41,436.5,171.33,90.54,230.94,171.04,75.82,198.19,171.18,83.18,214.56,9.265,8.418,12.56,1.809,1770.17,1.1003,0.291,0.486,Ductile,-37.95,Ductile,stable,0.9724,0.0008,0.0885,N_def.,N_def.,N_def.,N_def.,115.7,83.1,3034,5586,3385,310.72,137.77,71.32,-14.32,-1.17,3.04,137.77,251.73,119.32,27.84,-4.47,2.5,71.32,119.32,322.67,-7.03,-0.13,4.92,-14.32,27.84,-7.03,99.82,1.51,-1.61,-1.17,-4.47,-0.13,1.51,51.71,-16.04,3.04,2.5,4.92,-1.61,-16.04,115.61,0.0044211,-0.0025746,0.0000054,0.0013542,-0.0001825,-0.0000671,-0.0025746,0.0065537,-0.001906,-0.0023391,0.0005887,0.0000559,0.0000054,-0.001906,0.0038223,0.0008024,-0.0002221,-0.0001411,0.0013542,-0.0023391,0.0008024,0.010929,-0.0004666,0.0000682,-0.0001825,0.0005887,-0.0002221,-0.0004666,0.0202689,0.0028078,-0.0000671,0.0000559,-0.0001411,0.0000682,0.0028078,0.0090473
5981,Ag4Co4Fe4Mn4Ni4,MnFeCoNiAg,Triclinic,7.348786,6.417254,7.06329,258.458919,8.642,-125.657175,0.207,-4.138,16.63,355.6,127.56,61.62,159.23,127.14,46.93,125.35,127.35,54.27,142.29,5.895,4.624,8.195,1.274,1150.26,0.8851,0.313,0.426,Ductile,-74.15,Ductile,stable,1.5684,0.0016,0.1353,N_def.,N_def.,N_def.,N_def.,90.69,54.19,2504,4803,2802,160.49,108.94,109.94,-8.84,0.76,7.18,108.94,220.27,59.82,-0.41,-0.71,1.28,109.94,59.82,209.86,1.2,-1.5,-0.58,-8.84,-0.41,1.2,34.79,2.23,3.03,0.76,-0.71,-1.5,2.23,86.19,-6.12,7.18,1.28,-0.58,3.03,-6.12,83.17,0.0142811,-0.00543,-0.0059631,0.0039201,-0.000474,-0.0013692,-0.00543,0.0069865,0.0008634,-0.0013772,0.0001872,0.0004316,-0.0059631,0.0008634,0.0076573,-0.0018439,0.0002869,0.0006435,0.0039201,-0.0013772,-0.0018439,0.0299771,-0.0009615,-0.0014944,-0.000474,0.0001872,0.0002869,-0.0009615,0.0117047,0.0009364,-0.0013692,0.0004316,0.0006435,-0.0014944,0.0009364,0.0122636
5973,Cd4Co4Fe4Mn4Ni4,MnFeCoNiCd,Triclinic,9.862839,9.946864,4.945699,266.049771,8.509,-117.467861,0.223,-3.766,15.24,325.8,129.18,62.03,160.41,129.02,28.34,79.23,129.1,45.19,119.82,4.142,2.442,6.824,1.176,1201.2,0.8029,0.343,0.35,Ductile,-12.08,Ductile,stable,5.9451,0.0006,0.3728,N_def.,N_def.,N_def.,N_def.,97.46,44.61,2317,4743,2603,195.3,102.02,91.63,10.58,-36.19,28.29,102.02,173.43,116.19,1.14,-0.01,-37.5,91.63,116.19,174.2,-13.09,33.53,10.34,10.58,1.14,-13.09,89.94,9.5,-4.11,-36.19,-0.01,33.53,9.5,70.77,8.85,28.29,-37.5,10.34,-4.11,8.85,71.73,0.0166432,-0.0095647,-0.0044108,-0.0044119,0.0127877,-0.012759,-0.0095647,0.0217343,-0.0099899,0.0004113,-0.0023208,0.0168845,-0.0044108,-0.0099899,0.0173043,0.0040643,-0.0104454,-0.0044554,-0.0044119,0.0004113,0.0040643,0.0130209,-0.0062912,0.0028913,0.0127877,-0.0023208,-0.0104454,-0.0062912,0.027528,-0.0085078,-0.012759,0.0168845,-0.0044554,0.0028913,-0.0085078,0.0296569
5846,Co4Fe4Hf4Mn4Ni4,HfMnFeCoNi,Triclinic,6.074462,7.117964,8.581868,263.482437,10.257,-159.061634,-0.021,-5.146,11.86,253.6,115,51.61,134.68,99.94,13.53,38.84,107.47,32.57,86.76,2.788,0.796,4.918,0.909,1135.44,0.6263,0.362,0.303,Ductile,-61.17,Ductile,stable,14.2231,0.0701,0.5846,N_def.,N_def.,N_def.,N_def.,83.55,31.85,1796,3866,2023,167.64,87.85,105.04,17.68,-16.53,-0.42,87.85,202.67,46.62,-3.58,-5.3,1.21,105.04,46.62,185.68,-33.3,-1.57,-0.88,17.68,-3.58,-33.3,26.68,-2.29,7.44,-16.53,-5.3,-1.57,-2.29,72.21,13.2,-0.42,1.21,-0.88,7.44,13.2,53.66,0.039639,-0.0109793,-0.0321526,-0.0700199,0.0037303,0.0088248,-0.0109793,0.0083154,0.007377,0.01824,-0.000704,-0.0025091,-0.0321526,0.007377,0.0335614,0.0663471,-0.0024319,-0.0084718,-0.0700199,0.01824,0.0663471,0.175379,-0.0034053,-0.0233587,0.0037303,-0.000704,-0.0024319,-0.0034053,0.0150799,-0.0032309,0.0088248,-0.0025091,-0.0084718,-0.0233587,-0.0032309,0.0226568
4814,Co4Ta4Fe4Mn4Ni4,TaMnFeCoNi,Hexagonal,9.925732,9.925732,7.690066,254.058008,10.702,-166.38322,-0.01,-5.511,14.9,318.7,172.76,72.77,191.44,160.15,32.07,90.18,166.46,52.42,140.81,4.081,2.248,7.915,1.427,1379.73,0.8003,0.358,0.315,Ductile,-51.4,Ductile,stable,6.4242,0.0379,0.3882,N_def.,0.6614,3.3557,2.2195,130.71,51.84,2231,4737,2511,225.06,160.21,105.21,0.32,-4.56,28.26,160.21,227.5,168.87,-2.12,16.32,-28.21,105.21,168.87,233.7,1.52,-8.62,10.78,0.32,-2.12,1.52,108.81,7.23,-2.11,-4.56,16.32,-8.62,7.23,68.33,3.35,28.26,-28.21,10.78,-2.11,3.35,102.74,0.0144119,-0.0159514,0.0056904,-0.0010117,0.0060436,-0.0091579,-0.0159514,0.0295577,-0.0152621,0.001845,-0.0109523,0.0144981,0.0056904,-0.0152621,0.0133206,-0.0010539,0.006177,-0.0073757,-0.0010117,0.001845,-0.0010539,0.0093785,-0.0016889,0.0011428,0.0060436,-0.0109523,0.006177,-0.0016889,0.0189023,-0.0059675,-0.0091579,0.0144981,-0.0073757,0.0011428,-0.0059675,0.0172243
4817,Co4W4Fe4Mn4Ni4,WMnFeCoNi,Hexagonal,10.506825,10.506825,5.873413,246.767191,11.096,-167.715954,0.152,-5.368,14.69,314,179.42,75.16,197.86,152.37,30.58,85.98,165.9,52.87,141.92,4.165,2.352,7.983,1.424,1461.33,0.8045,0.356,0.319,Ductile,35.26,Brittle,stable,7.4666,0.0815,0.4216,N_def.,0.419,1.8271,0.7656,129.37,52.33,2134,4511,2401,213.46,83.48,155.25,-6.34,21.74,-20.27,83.48,261.15,175.71,-1.04,24.72,33.82,155.25,175.71,311.3,1.24,-2.33,24.41,-6.34,-1.04,1.24,118.74,0.72,-0.66,21.74,24.72,-2.33,0.72,110.3,-3.53,-20.27,33.82,24.41,-0.66,-3.53,22.95,0.0126602,-0.0020589,-0.0068349,0.0008574,-0.0015028,0.0212799,-0.0020589,0.0077377,-0.0025043,-0.000066,-0.0017271,-0.0108269,-0.0068349,-0.0025043,0.0089613,-0.000556,0.001729,-0.0116272,0.0008574,-0.000066,-0.000556,0.0084831,-0.0001681,0.0016643,-0.0015028,-0.0017271,0.001729,-0.0001681,0.0098152,0.0008842,0.0212799,-0.0108269,-0.0116272,0.0016643,0.0008842,0.0908795
4810,Co4Re4Fe4Mn4Ni4,ReMnFeCoNi,Hexagonal,9.179529,9.179529,7.296935,236.789699,11.63,-167.53001,0.056,-5.349,19.76,422.5,141.89,112.98,267.85,133.02,85.77,211.79,137.46,99.38,239.82,16.509,17.167,15.006,1.765,1501.89,1.05,0.209,0.723,Brittle,36.53,Brittle,stable,1.6529,0.0323,0.1369,N_def.,0.4149,1.8059,0.7493,71.23,99.18,2934,4837,3243,273.82,110.73,113.29,-3.99,14.45,39.76,110.73,196.89,70.33,1.21,-2,-41.07,113.29,70.33,217.62,-1.03,3.91,-0.8,-3.99,1.21,-1.03,147.26,0.65,-1.85,14.45,-2,3.91,0.65,143.94,-3.74,39.76,-41.07,-0.8,-1.85,-3.74,142.39,0.0063872,-0.0033862,-0.0022277,0.0001533,-0.0007008,-0.002789,-0.0033862,0.0079557,-0.0008069,-0.0001245,0.0005572,0.0032485,-0.0022277,-0.0008069,0.0060162,-0.0000064,0.00006,0.0004247,0.0001533,-0.0001245,-0.0000064,0.0067962,-0.0000476,0.0000082,-0.0007008,0.0005572,0.00006,-0.0000476,0.0070383,0.0005408,-0.002789,0.0032485,0.0004247,0.0000082,0.0005408,0.0087551
5848,Co4Fe4Mn4Ni4Os4,MnFeOsCoNi,Triclinic,5.098714,6.738899,9.87164,234.25452,11.869,-162.613507,0.067,-5.445,21.62,462.3,202.11,130.02,321.19,200.82,108.57,275.98,201.46,119.3,298.59,14.969,14.762,18.014,2.336,2147.6,1.1681,0.253,0.592,Brittle,34.12,Brittle,stable,0.9943,0.0032,0.0899,N_def.,N_def.,N_def.,N_def.,122.04,119.15,3185,5537,3537,393.07,74.28,120.23,-53.47,-1.95,-0.91,74.28,422.05,102.62,-0.67,3.55,0.27,120.23,102.62,409.59,34.01,-0.97,2.26,-53.47,-0.67,34.01,108.4,-0.01,-0.53,-1.95,3.55,-0.97,-0.01,133.28,-48.12,-0.91,0.27,2.26,-0.53,-48.12,99.23,0.003167,-0.00031,-0.0010082,0.0018772,0.000085,0.0001042,-0.00031,0.0025593,-0.0005533,0.0000364,-0.0000916,-0.0000414,-0.0010082,-0.0005533,0.0029962,-0.0014414,-0.0000103,-0.0000888,0.0018772,0.0000364,-0.0014414,0.0106047,0.0000675,0.0001399,0.000085,-0.0000916,-0.0000103,0.0000675,0.0090998,0.0044139,0.0001042,-0.0000414,-0.0000888,0.0001399,0.0044139,0.0122216
4805,Co4Ir4Fe4Mn4Ni4,MnFeCoIrNi,Hexagonal,11.042113,11.042113,5.335811,243.405333,11.478,-153.539183,0.04,-5.273,25.41,543.3,171.28,74.67,195.58,171,261.94,520.2,171.14,168.3,357.89,33.993,36.317,25.413,2.574,1569.75,1.2677,0.13,0.983,Brittle,40.51,Brittle,stable,-3.573,0.0008,-0.5563,N_def.,0.4054,1.0845,0.4397,55.64,158.36,3829,5870,4197,280.77,72.45,144.1,0.69,9.24,-47.51,72.45,318.65,130.03,-1.11,-3.6,52.44,144.1,130.03,248.96,1.11,-5.93,-2.78,0.69,-1.11,1.11,112.96,-1.31,1.3,9.24,-3.6,-5.93,-1.31,116.28,-1.95,-47.51,52.44,-2.78,1.3,-1.95,-23.17,0.0039324,0.0011373,-0.0029394,0.0000688,-0.0005118,-0.0050888,0.0011373,0.0029909,-0.0021685,-0.000011,-0.0000297,0.0046986,-0.0029394,-0.0021685,0.0068661,-0.0000673,0.00052,0.0002478,0.0000688,-0.000011,-0.0000673,0.0088502,0.000096,0.0003322,-0.0005118,-0.0000297,0.00052,0.000096,0.0086708,0.0001948,-0.0050888,0.0046986,0.0002478,0.0003322,0.0001948,-0.0221128
5208,Co4Pt4Fe4Mn4Ni4,MnFeCoNiPt,Hexagonal,11.138081,11.138081,5.45374,255.243423,11.02,-143.530168,-0.01,-4.961,10.85,232.1,180.75,72.58,192.03,179.98,-15.94,-49.26,180.36,28.32,71.38,1.196,-1.379,4.276,1.093,1577.71,0.5598,0.425,0.157,Ductile,12.62,Brittle,stable,-27.7623,0.0021,1.5629,N_def.,0.4453,0.9862,0.4392,141.93,25.05,1605,4453,1823,283.09,85.04,151.62,0.57,1.51,-42.31,85.04,304.87,157.9,-0.44,0.35,47.1,151.62,157.9,249.63,0.29,-0.92,0.53,0.57,-0.44,0.29,97.66,-1.22,2.14,1.51,0.35,-0.92,-1.22,101.59,-0.01,-42.31,47.1,0.53,2.14,-0.01,15.96,-0.0085253,0.0144555,-0.0038286,0.0015599,0.0000528,-0.0653244,0.0144555,-0.009693,-0.0027904,-0.0015975,-0.0002174,0.0672126,-0.0038286,-0.0027904,0.0081015,0.000036,0.0001401,-0.0021862,0.0015599,-0.0015975,0.000036,0.0100595,0.0001045,0.0074958,0.0000528,-0.0002174,0.0001401,0.0001045,0.0098463,0.0007705,-0.0653244,0.0672126,-0.0021862,0.0074958,0.0007705,-0.3097117
5189,Co4Au4Fe4Mn4Ni4,MnFeCoNiAu,Hexagonal,9.585968,9.585968,7.491806,258.827844,10.916,-129.800123,0.101,-4.348,15.54,332.2,145.72,66.76,173.74,144.69,52.65,140.86,145.2,59.7,157.3,6.055,4.73,9.015,1.427,1216.95,0.8272,0.319,0.411,Ductile,-21.46,Ductile,stable,1.3471,0.0035,0.1182,N_def.,0.3668,2.5621,0.9398,105.09,59.63,2342,4545,2622,197.1,120.1,115.58,-0.01,2.89,21.08,120.1,208.12,126.89,1.03,-3.92,-18.99,115.58,126.89,181.1,-0.2,3.41,2.32,-0.01,1.03,-0.2,98.64,3.36,0.3,2.89,-3.92,3.41,3.36,78.07,-1.34,21.08,-18.99,2.32,0.3,-1.34,82.49,0.0098509,-0.0038293,-0.0035529,0.0000591,-0.0004606,-0.0033062,-0.0038293,0.0103013,-0.0048363,-0.0001603,0.0009365,0.0035024,-0.0035529,-0.0048363,0.0111961,0.0000958,-0.0006132,-0.0005315,0.0000591,-0.0001603,0.0000958,0.0101555,-0.0004532,-0.0000988,-0.0004606,0.0009365,-0.0006132,-0.0004532,0.0129292,0.0005625,-0.0033062,0.0035024,-0.0005315,-0.0000988,0.0005625,0.0137981
5203,Cr4Co4Fe4Ni4,CrFeCoNi,Hexagonal,7.41577,7.41577,5.534988,171.357152,8.74,-119.111154,0.122,-4.741,20.99,560.9,245.76,132.43,336.79,240.16,110.02,286.33,242.96,121.22,311.56,12.465,11.679,18.304,2.548,2157.57,1.4761,0.286,0.499,Ductile,-81.43,Ductile,stable,1.0418,0.0115,0.0924,N_def.,1.275,0.779,0.9932,161.89,121.14,3725,6805,4153,383.91,166.22,192.65,-19.18,1.62,58.83,166.22,466,104.8,-21.26,-4.13,-15.28,192.65,104.8,434.56,-21.41,-0.37,-30.24,-19.18,-21.26,-21.41,84.79,-27.6,3.56,1.62,-4.13,-0.37,-27.6,158.54,-1.68,58.83,-15.28,-30.24,3.56,-1.68,145.21,0.0044101,-0.001229,-0.0018034,0.0003141,-0.000051,-0.0022998,-0.001229,0.0026327,-0.0000172,0.0003971,0.0001583,0.0007634,-0.0018034,-0.0000172,0.0032203,0.0003769,0.0001058,0.0013914,0.0003141,0.0003971,0.0003769,0.012798,0.0022326,-0.0002947,-0.000051,0.0001583,0.0001058,0.0022326,0.006702,0.0000822,-0.0022998,0.0007634,0.0013914,-0.0002947,0.0000822,0.0081965
6515,Al4Co4Cr4Fe4Ni4,CrFeCoNiAl,Triclinic,6.756413,6.806528,5.607086,230.464456,7.276,-137.341505,-0.065,-4.66,22.45,480,206.31,91.13,238.31,197.45,62.25,168.98,201.88,76.69,203.65,6.613,5.165,11.58,1.87,1798.96,1.2456,0.331,0.38,Ductile,-11.62,Ductile,stable,2.3646,0.0219,0.1883,N_def.,N_def.,N_def.,N_def.,149.84,76.5,3248,6469,3643,360.18,134.19,145.17,18.04,24.2,-22.46,134.19,340.56,177.21,6.7,3.16,32.99,145.17,177.21,242.95,-19.21,-40.7,-23.43,18.04,6.7,-19.21,122.57,-12.3,9.96,24.2,3.16,-40.7,-12.3,103.87,14.19,-22.46,32.99,-23.43,9.96,14.19,66.86,0.0043187,-0.0004116,-0.0026521,-0.001386,-0.0023937,0.0014389,-0.0004116,0.0061761,-0.0050185,-0.0008542,-0.0015463,-0.0044894,-0.0026521,-0.0050185,0.0107342,0.0024994,0.0047301,0.0039714,-0.001386,-0.0008542,0.0024994,0.0091449,0.002558,-0.0010731,-0.0023937,-0.0015463,0.0047301,0.002558,0.0125852,-0.0014361,0.0014389,-0.0044894,0.0039714,-0.0010731,-0.0014361,0.0195127
4773,Sc4Co4Cr4Fe4Ni4,ScCrFeCoNi,Triclinic,6.241519,5.135561,8.371934,264.406509,6.793,-145.183092,0.044,-4.686,15.7,335.7,123.83,42.37,114.09,113.79,33.94,92.62,118.81,38.16,103.35,3.33,1.455,5.762,1.035,1039.74,0.838,0.355,0.321,Ductile,-53.64,Ductile,stable,1.3301,0.0423,0.1105,N_def.,N_def.,N_def.,N_def.,93.37,38.14,2370,4997,2666,164.17,100.26,96.05,1.05,-6.98,-2.83,100.26,220.29,104.29,2.11,4.53,-2.17,96.05,104.29,128.82,-9.53,-10.52,8.43,1.05,2.11,-9.53,46.62,-1.46,9.21,-6.98,4.53,-10.52,-1.46,58.66,-0.31,-2.83,-2.17,8.43,9.21,-0.31,35.65,0.0117262,-0.0015484,-0.0078857,-0.0024644,0.0000576,0.0033376,-0.0015484,0.0080966,-0.0058539,-0.0020352,-0.0018984,0.0022614,-0.0078857,-0.0058539,0.0195418,0.0059415,0.0031283,-0.0071072,-0.0024644,-0.0020352,0.0059415,0.0244458,0.0014944,-0.0080251,0.0000576,-0.0018984,0.0031283,0.0014944,0.0177922,-0.0010812,0.0033376,0.0022614,-0.0071072,-0.0080251,-0.0010812,0.0321921
4766,Ti4Co4Cr4Fe4Ni4,TiCrFeCoNi,Triclinic,5.689298,5.62832,7.819628,242.79124,7.478,-152.567803,-0.008,-4.982,17.57,375.6,165.97,66.16,175.21,165,32.93,92.62,165.48,49.54,133.91,3.695,1.777,7.481,1.373,1245.55,0.9623,0.364,0.299,Ductile,-33.28,Ductile,stable,5.0514,0.0029,0.3354,N_def.,N_def.,N_def.,N_def.,131.38,49.09,2574,5564,2899,209.34,130.74,160,4.3,1.1,-1.93,130.74,217.9,154.68,4.17,-1.05,-2.13,160,154.68,175.69,6.72,-7.42,-5.16,4.3,4.17,6.72,97.46,-1.33,-2.14,1.1,-1.05,-7.42,-1.33,97.85,-1.34,-1.93,-2.13,-5.16,-2.14,-1.34,83,0.0162684,0.0021375,-0.0167885,0.0003142,-0.0014371,-0.0006252,0.0021375,0.0125791,-0.0130813,0.000247,-0.0008836,-0.0004484,-0.0167885,-0.0130813,0.0326779,-0.000888,0.002532,0.0013227,0.0003142,0.000247,-0.000888,0.0103036,0.0000745,0.000225,-0.0014371,-0.0008836,0.002532,0.0000745,0.0104231,0.0002719,-0.0006252,-0.0004484,0.0013227,0.000225,0.0002719,0.012115
5971,Co4Cr4Fe4Ni4V4,VCrFeCoNi,Triclinic,4.603993,6.880578,7.835038,229.273935,8.008,-156.558772,0.023,-4.945,20.06,429,207.68,83.71,221.39,207.23,49.85,138.45,207.45,66.78,179.92,4.967,3.204,10.084,1.767,1794.78,1.1199,0.355,0.322,Ductile,-76.25,Ductile,stable,3.3984,0.0011,0.2535,N_def.,N_def.,N_def.,N_def.,162.54,66.39,2888,6085,3249,318.28,141.38,161.72,-7.14,-20.71,28.17,141.38,334.71,142.98,-32.88,-3.75,3.77,161.72,142.98,323.96,31.94,28.83,-26.25,-7.14,-32.88,31.94,65.13,-29.98,3.38,-20.71,-3.75,28.83,-29.98,94.59,6.48,28.17,3.77,-26.25,3.38,6.48,81.9,0.0060681,-0.000261,-0.0040839,0.0047333,0.0043318,-0.0039223,-0.000261,0.004913,-0.0029275,0.0052535,0.0027982,-0.0015132,-0.0040839,-0.0029275,0.0083895,-0.0094978,-0.0069313,0.0051691,0.0047333,0.0052535,-0.0094978,0.0300828,0.0141717,-0.0072784,0.0043318,0.0027982,-0.0069313,0.0141717,0.0186398,-0.0059013,-0.0039223,-0.0015132,0.0051691,-0.0072784,-0.0059013,0.0160529
4778,Co4Cr4Fe4Ni4Mn4,CrMnFeCoNi,Triclinic,6.239667,6.159068,6.977235,228.344093,8.156,-154.690526,0.117,-4.541,18,384.9,156.94,79.85,204.82,155.63,29.68,83.73,156.29,54.77,144.27,4.745,3.09,8.27,1.388,1734.12,0.9963,0.343,0.35,Ductile,-29.5,Ductile,stable,8.4602,0.0042,0.458,N_def.,N_def.,N_def.,N_def.,117.34,53.71,2593,5306,2913,297.82,92.27,81.97,41,-7.17,-13.77,92.27,287.85,76.96,-23.94,18.66,-13.14,81.97,76.96,324.44,-14.67,-13.27,15.52,41,-23.94,-14.67,62.77,16.51,21.26,-7.17,18.66,-13.27,16.51,56.72,44.86,-13.77,-13.14,15.52,21.26,44.86,60.12,0.0050542,-0.0015799,-0.0012777,-0.0052137,0.0000407,0.0029552,-0.0015799,0.0053634,-0.0013599,0.0027813,-0.0078879,0.0060637,-0.0012777,-0.0013599,0.0044428,0.0021297,0.0065249,-0.0073584,-0.0052137,0.0027813,0.0021297,0.0241868,-0.0011116,-0.0088583,0.0000407,-0.0078879,0.0065249,-0.0011116,0.0596771,-0.0475367,0.0029552,0.0060637,-0.0073584,-0.0088583,-0.0475367,0.0591383
